//X Y Z R G B Nx Ny Nz
50000
9.82478333 4.35534048 -8.87335587 0 0 0 0.000978 -0.999999 0.000978
0.51440358 4.28416967 -0.55262423 0 0 0 0.000978 0.999999 0.000978
8.53755951 8.45049763 -10.36222458 0 0 0 0.000978 -0.999999 0.000978
9.48055458 8.45053482 0.72761464 0 0 0 0.000978 -0.999999 0.000978
2.86224127 4.35551643 -3.23050642 0 0 0 0.000978 -0.999999 0.000978
13.52475071 4.28416920 -4.24557495 0 0 0 0.000978 0.999999 0.000978
9.75824165 8.58853149 -3.66894507 0 0 0 0.000978 -0.999999 0.000978
12.59580994 7.25394535 -12.26814175 0 0 0 -0.399807 0.001286 -0.916599
10.50748062 8.45045853 -9.28691101 0 0 0 0.000978 -0.999999 0.000978
12.22999763 4.28416872 -2.54182625 0 0 0 0.000978 0.999999 0.000978
0.46821880 8.30768490 -1.71467388 0 0 0 0.000978 0.999999 0.000978
8.89627838 7.52824974 -10.73427773 0 0 0 0.916599 0.001286 -0.399807
8.74526215 6.23846722 -0.25829679 0 0 0 0.039868 0.859228 0.510038
9.04371643 7.28616905 -1.56430936 0 0 0 -0.999960 0.000985 0.008867
6.38948011 4.28417015 -9.44879913 0 0 0 0.000978 0.999999 0.000978
1.86296272 4.35553265 -2.85423255 0 0 0 0.000978 -0.999999 0.000978
6.37327719 8.48795891 -1.25315285 0 0 0 -0.297091 0.001223 -0.954848
-2.48427010 4.58669233 -5.16115284 0 0 0 0.912475 0.001291 -0.409130
1.35225463 7.80014610 -7.39628506 0 0 0 0.899366 -0.192618 -0.392477
12.74456501 4.59135199 1.34669638 0 0 0 -0.999987 0.000981 0.004907
10.68415737 5.03780365 -11.65346336 0 0 0 -0.399807 0.001286 -0.916599
12.35573292 8.45042229 -10.28463459 0 0 0 0.000978 -0.999999 0.000978
2.68396235 5.78277302 -8.16133690 0 0 0 -0.399807 0.001286 -0.916599
-0.46376932 8.45067692 -5.85042048 0 0 0 0.000978 -0.999999 0.000978
11.15688705 8.58849907 -1.28282034 0 0 0 0.000978 -0.999999 0.000978
2.39702344 5.38182735 -7.92697906 0 0 0 0.399807 0.001286 0.916599
6.67300415 4.28416920 -2.20548058 0 0 0 0.000978 0.999999 0.000978
7.33905315 4.28416920 -3.12378502 0 0 0 0.000978 0.999999 0.000978
12.80102730 4.48871756 -7.86228323 0 0 0 0.999987 0.000981 -0.004907
7.14172792 8.30751801 -7.88001871 0 0 0 0.000978 0.999999 0.000978
