//X Y Z R G B Nx Ny Nz
50000
0.01522681 8.90143204 8.17306995 0 0 0 0.999999 0.000978 0.000978
0.03815758 9.90369225 6.48432684 0 0 0 0.001162 0.212622 0.977134
-0.00883438 7.12386942 8.49461460 0 0 0 0.000978 -0.999999 0.000978
-0.01683460 6.21768284 4.77705956 0 0 0 -0.999999 0.000978 0.000978
-0.01482435 6.60186958 10.54872608 0 0 0 0.000978 0.000978 0.999999
-0.13844463 6.76986933 8.20738983 0 0 0 0.000978 -0.999999 0.000978
-5.33044338 9.45375919 5.97234583 0 0 0 0.000978 0.000978 -0.999999
-1.83256900 6.62463236 10.12808323 0 0 0 0.999999 0.000978 0.000978
-0.01683450 6.80918121 4.20668125 0 0 0 -0.999999 0.000978 0.000978
-4.25139666 6.12367582 8.05207825 0 0 0 0.000978 0.999999 0.000978
-3.46308589 11.46491623 6.58068514 0 0 0 0.000978 0.999999 0.000978
0.03837668 8.96665478 7.60342741 0 0 0 0.001162 -0.212622 0.977134
-4.46554995 10.10576153 10.75687408 0 0 0 0.000978 -0.999999 0.000978
-4.19608736 11.44801140 9.77894020 0 0 0 -0.406019 0.913864 0.001289
-3.01577806 6.12364483 8.43612194 0 0 0 0.000978 0.999999 0.000978
-0.19202963 6.69503927 9.90618420 0 0 0 0.000978 0.999999 0.000978
-4.94241047 8.72443867 10.76204109 0 0 0 0.977134 0.212622 0.001162
-3.50299358 9.54389000 5.93778372 0 0 0 0.977134 -0.212622 0.001162
-0.18554796 6.90284491 9.25780869 0 0 0 0.000978 0.000978 -0.999999
-5.19365072 8.71622372 10.77434826 0 0 0 -0.977134 0.212622 0.001162
-1.04685688 11.46491623 7.73901653 0 0 0 0.000978 0.999999 0.000978
-3.55513477 10.08173180 5.15603828 0 0 0 0.000978 -0.999999 0.000978
-0.23165172 6.39052248 8.64639854 0 0 0 -0.003431 0.186428 -0.982463
-0.89321661 11.06567478 4.04602671 0 0 0 0.001219 0.956644 -0.291258
-3.81079292 11.45840263 10.31193352 0 0 0 0.000978 -0.999999 0.000978
-0.47007784 6.12358046 10.52825737 0 0 0 0.000978 0.999999 0.000978
-0.18765020 6.88910294 8.05006695 0 0 0 0.003610 -0.265966 0.963976
-3.35253096 11.35620213 5.00481892 0 0 0 0.001219 0.956644 -0.291258
-3.93544865 8.79929543 5.94184971 0 0 0 0.977134 -0.212622 0.001162
-0.26104152 11.46491623 5.41556597 0 0 0 0.000978 0.999999 0.000978
-3.16818833 11.70577145 6.66050529 0 0 0 -0.262509 0.964929 0.001199
-0.25972059 6.86984491 9.47388935 0 0 0 0.003697 -0.304371 0.952546
-5.12734079 11.03373432 7.77706528 0 0 0 -0.406019 0.913864 0.001289
-2.13242793 6.14530945 10.70636082 0 0 0 0.999999 0.000978 0.000978
-2.09188795 6.12362146 8.83291817 0 0 0 0.000978 0.999999 0.000978
-1.17702365 10.01819801 5.90381622 0 0 0 0.000978 0.000978 0.999999
-3.35579944 9.77388668 10.79077244 0 0 0 0.000978 0.000978 -0.999999
-2.21137667 6.65193701 8.98037910 0 0 0 0.000978 -0.999999 0.000978
-5.24640560 6.12370110 10.33553982 0 0 0 0.000978 0.999999 0.000978
-0.01925674 6.70087576 8.30679321 0 0 0 -0.999999 0.000978 0.000978
-0.02992600 8.53007698 8.26505566 0 0 0 0.999999 0.000978 0.000978
-4.47516251 8.65479183 5.95185232 0 0 0 0.977134 0.212622 0.001162
