//X Y Z R G B Nx Ny Nz
50000
3.91255999 10.75196743 3.01073360 0 0 0 0.001219 0.956644 -0.291258
6.04538155 10.08173180 10.38214207 0 0 0 0.000978 -0.999999 0.000978
3.86327744 4.36006021 2.75182629 0 0 0 0.069206 -0.992707 -0.098703
3.12957811 6.10574293 10.31217861 0 0 0 -0.054368 0.977422 0.204183
5.81614161 4.36006021 3.31949854 0 0 0 0.087902 -0.992038 -0.090185
5.81361389 9.82680988 11.04039288 0 0 0 -0.999999 0.000978 0.000978
0.01546051 8.71809483 8.64005375 0 0 0 0.001162 0.212622 0.977134
0.79437685 10.08173180 8.08867741 0 0 0 0.000978 -0.999999 0.000978
-0.92967981 12.31305313 10.71930790 0 0 0 -0.262509 0.964929 0.001199
0.59799385 4.28416777 11.46347618 0 0 0 0.000978 0.999999 0.000978
-1.92973387 12.04174805 8.30182934 0 0 0 -0.262509 0.964929 0.001199
0.12269351 11.46491623 9.38228512 0 0 0 0.000978 0.999999 0.000978
5.25052309 9.10776138 10.79046345 0 0 0 0.977134 0.212622 0.001162
-0.62041998 6.10563231 10.81396294 0 0 0 0.000978 -0.999999 0.000978
-4.30161047 9.07721138 5.95885515 0 0 0 -0.977134 0.212622 0.001162
-5.45309973 9.63030243 7.96681881 0 0 0 0.000978 -0.999999 0.000978
-4.08570242 4.36006021 8.86419868 0 0 0 -0.035726 -0.999299 0.011228
4.40589380 7.95502090 6.00516176 0 0 0 0.000978 0.000978 0.999999
2.12245941 6.10574293 5.56594467 0 0 0 -0.088692 0.995322 -0.038324
4.44446325 4.36006021 10.35354805 0 0 0 0.038926 -0.998399 0.041030
3.37663174 6.12348366 8.77387238 0 0 0 0.000978 0.999999 0.000978
4.42416048 10.08173180 9.39311409 0 0 0 0.000978 -0.999999 0.000978
3.54548764 8.02962685 10.75847721 0 0 0 0.999999 0.000978 0.000978
3.99386406 10.08173180 7.18264580 0 0 0 0.000978 -0.999999 0.000978
5.91361094 7.81715775 14.02287292 0 0 0 0.999999 0.000978 0.000978
1.79469681 4.28416872 7.73545361 0 0 0 0.000978 0.999999 0.000978
1.61412215 11.45840263 7.77133942 0 0 0 0.000978 -0.999999 0.000978
5.81361866 9.86540413 6.43480301 0 0 0 -0.999999 0.000978 0.000978
-4.17169666 6.12367392 13.61981583 0 0 0 0.000978 0.999999 0.000978
0.41931343 4.28416872 3.75860405 0 0 0 0.000978 0.999999 0.000978
-3.50475574 4.28416872 6.30784512 0 0 0 0.000978 0.999999 0.000978
-0.01683284 9.64950180 3.39807320 0 0 0 -0.999999 0.000978 0.000978
0.47447604 10.08173180 10.06751060 0 0 0 0.000978 -0.999999 0.000978
-0.41365051 11.46491623 7.29451466 0 0 0 0.000978 0.999999 0.000978
-0.40332031 4.28416824 11.18525696 0 0 0 0.000978 0.999999 0.000978
3.81886506 11.46491623 6.67135429 0 0 0 0.000978 0.999999 0.000978
4.29705715 4.28416824 6.57101059 0 0 0 0.000978 0.999999 0.000978
-3.89438248 6.10574293 11.49246788 0 0 0 0.019902 0.998259 0.055517
-5.24831867 6.10574293 13.67865944 0 0 0 -0.015373 0.999238 0.035870
4.44356537 10.08173180 4.98283005 0 0 0 0.000978 -0.999999 0.000978
0.64330900 7.26191330 6.00515890 0 0 0 0.000978 0.000978 0.999999
2.91602945 4.36006021 9.87287617 0 0 0 0.025778 -0.999156 0.031965
-0.01925484 7.47616768 9.91192055 0 0 0 -0.999999 0.000978 0.000978
0.56545913 4.36006021 8.88621998 0 0 0 0.004955 -0.999928 0.010901
-0.24140632 6.10574293 10.34061146 0 0 0 -0.018733 0.992848 0.117908
1.90320265 6.12352085 12.45628166 0 0 0 0.000978 0.999999 0.000978
-3.69243908 6.12366199 5.12226963 0 0 0 0.000978 0.999999 0.000978
3.88542151 11.45840263 8.03416157 0 0 0 0.000978 -0.999999 0.000978
2.73296380 6.50172758 10.72166061 0 0 0 0.000978 0.000978 -0.999999
-5.54637003 7.53255272 6.00515413 0 0 0 0.000978 0.000978 0.999999
0.02345834 9.25963593 10.44784737 0 0 0 0.001162 -0.212622 -0.977134
-1.50144732 11.46491623 9.64959526 0 0 0 0.000978 0.999999 0.000978
4.68858051 6.12345076 10.43876839 0 0 0 0.000978 0.999999 0.000978
-5.17962360 6.87711048 6.00515461 0 0 0 0.000978 0.000978 0.999999
6.04057455 4.28416872 3.84479713 0 0 0 0.000978 0.999999 0.000978
5.91361475 6.86452389 10.56785011 0 0 0 0.999999 0.000978 0.000978
-0.02992600 8.66881561 9.08522701 1 1 1 0.999999 0.000978 0.000978
5.81362152 7.28031635 3.17882037 0 0 0 -0.999999 0.000978 0.000978
-3.67834330 8.60581207 5.91894960 0 0 0 0.000978 0.999999 0.000978
-0.01683341 6.97895193 5.80046988 0 0 0 -0.999999 0.000978 0.000978
-3.71941638 8.60576534 10.72633553 0 0 0 0.000978 0.999999 0.000978
0.08312105 8.70975208 8.42471695 0 0 0 -0.999999 0.000978 0.000978
-0.70384389 11.46491623 9.33571911 0 0 0 0.000978 0.999999 0.000978
-1.79747105 10.08173180 13.13782978 0 0 0 0.000978 -0.999999 0.000978
-0.01683313 8.33794212 12.84700966 0 0 0 -0.999999 0.000978 0.000978
1.19261765 4.36006021 12.04305935 0 0 0 -0.007343 -0.997645 0.068188
-0.31777400 7.32096243 8.99928856 1 1 1 -0.999999 0.000978 0.000978
4.25554132 4.36006021 5.61434603 0 0 0 0.041702 -0.997641 -0.054533
3.38938069 4.36006021 3.27403212 0 0 0 0.068646 -0.993672 -0.088902
0.02139592 10.08173180 12.26705837 0 0 0 0.000978 -0.999999 0.000978
-1.95315742 4.28416824 11.20870209 0 0 0 0.000978 0.999999 0.000978
-2.89898348 11.77881145 10.98798370 0 0 0 -0.262509 0.964929 0.001199
5.81361198 9.41663170 13.87672710 0 0 0 -0.999999 0.000978 0.000978
-1.06343853 4.28416872 3.72395754 0 0 0 0.000978 0.999999 0.000978
5.81361389 7.59468889 11.14801502 0 0 0 -0.999999 0.000978 0.000978
-2.89030194 10.08173180 6.64698362 0 0 0 0.000978 -0.999999 0.000978
-1.43385029 6.68141794 10.82745361 0 0 0 0.000978 0.000978 0.999999
-4.33006763 10.08173180 12.47752476 0 0 0 0.000978 -0.999999 0.000978
-4.79191446 11.18296051 10.86359978 0 0 0 -0.406019 0.913864 0.001289
0.81151295 4.28416872 3.70886803 0 0 0 0.000978 0.999999 0.000978
4.98622322 6.12344313 8.89941597 0 0 0 0.000978 0.999999 0.000978
4.61259079 4.36006021 8.47182560 0 0 0 0.039643 -0.999209 0.003049
-4.34564018 11.24526787 12.25062084 0 0 0 0.001217 0.957524 0.288352
1.41522217 4.28416872 3.33383369 0 0 0 0.000978 0.999999 0.000978
2.55585289 9.44070721 10.77864933 0 0 0 0.977134 0.212622 0.001162
4.28483915 6.12346077 6.01100540 0 0 0 0.000978 0.999999 0.000978
5.82050180 6.12342215 6.06994152 0 0 0 0.000978 0.999999 0.000978
-0.65801525 6.10574293 7.25003862 0 0 0 -0.049543 0.998237 -0.032677
5.91361952 8.99602890 5.31325579 0 0 0 0.999999 0.000978 0.000978
4.55970240 9.91208076 5.96874332 0 0 0 -0.977134 -0.212622 0.001162
-5.21975613 10.99261665 5.87783813 0 0 0 -0.406019 0.913864 0.001289
4.57334042 6.12345362 6.22128868 0 0 0 0.000978 0.999999 0.000978
-1.44667900 11.45840263 8.35274410 0 0 0 0.000978 -0.999999 0.000978
-4.12833595 8.75191498 5.95714045 0 0 0 0.000978 -0.999999 0.000978
-1.43311024 6.10574293 6.51302719 0 0 0 -0.024339 0.997882 -0.060317
3.35793257 10.73087215 13.95182419 0 0 0 0.001217 0.957524 0.288352
-1.45986080 6.10574293 9.90571117 0 0 0 -0.017843 0.998173 0.057728
3.98164558 7.32565928 6.00516129 0 0 0 0.000978 0.000978 0.999999
-0.38036728 6.12357855 10.88902569 0 0 0 0.000978 0.999999 0.000978
-4.38654804 4.36006021 5.96846294 0 0 0 -0.039241 -0.997986 -0.049846
-4.54607773 9.64863110 8.12572289 0 0 0 0.999999 0.000978 0.000978
-0.95143479 10.08173180 11.16383457 0 0 0 0.000978 -0.999999 0.000978
-4.56705093 9.87270832 10.27575111 0 0 0 0.000978 -0.999999 0.000978
2.23319793 11.34642696 4.97255135 0 0 0 0.001219 0.956644 -0.291258
-2.18243170 7.04682350 10.43512630 1 1 1 0.096123 0.839282 -0.535132
-1.47650278 9.12604237 5.95751095 0 0 0 -0.977134 -0.212622 0.001162
-2.11038136 10.08173180 6.20845270 0 0 0 0.000978 -0.999999 0.000978
5.91354942 5.59083223 12.54267883 0 0 0 0.989688 -0.105830 0.096527
-3.60192800 11.46491623 8.01515293 0 0 0 0.000978 0.999999 0.000978
-4.55945873 11.28636742 10.45517445 0 0 0 -0.406019 0.913864 0.001289
-0.01683453 7.61066246 11.42973518 0 0 0 -0.999999 0.000978 0.000978
1.79315650 10.08173180 9.37423801 0 0 0 0.000978 -0.999999 0.000978
0.01736736 10.08173180 12.99210548 0 0 0 0.000978 -0.999999 0.000978
-1.28241861 9.48283863 5.95326185 0 0 0 -0.977134 -0.212622 0.001162
0.08316633 6.56138325 5.89090395 0 0 0 0.999999 0.000978 0.000978
5.00191545 11.12404823 7.44959736 0 0 0 0.406019 0.913864 0.001289
0.18528561 10.08173180 5.38975334 0 0 0 0.000978 -0.999999 0.000978
-4.65599823 11.17471313 12.48396206 0 0 0 0.001217 0.957524 0.288352
-5.08283997 8.60575867 5.92947531 0 0 0 0.000978 0.999999 0.000978
-2.03820610 11.46491623 7.26364899 0 0 0 0.000978 0.999999 0.000978
4.55111027 4.36006021 6.86573553 0 0 0 0.038616 -0.998796 -0.030267
2.96097755 4.28416777 12.82501984 0 0 0 0.000978 0.999999 0.000978
-5.17824173 10.08173180 3.67753839 0 0 0 0.000978 -0.999999 0.000978
2.71533847 11.46491623 8.86064529 0 0 0 0.000978 0.999999 0.000978
5.91361141 9.59570503 13.51234913 0 0 0 0.999999 0.000978 0.000978
3.83585501 10.08173180 3.52141190 0 0 0 0.000978 -0.999999 0.000978
-1.78514504 9.95962334 10.76177788 0 0 0 0.000978 0.999999 0.000978
5.90516376 4.36006021 6.38181686 0 0 0 0.050054 -0.997883 -0.041534
3.24942398 4.28416824 9.54732704 0 0 0 0.000978 0.999999 0.000978
3.50395656 6.12348032 5.75508118 0 0 0 0.000978 0.999999 0.000978
1.30050898 9.87488842 10.79076958 0 0 0 0.000978 0.000978 -0.999999
-2.10275245 8.67679119 5.95152855 0 0 0 -0.977134 -0.212622 0.001162
5.55827808 10.87654686 8.01595688 0 0 0 0.406019 0.913864 0.001289
5.06096172 6.10574293 7.79925632 0 0 0 -0.143001 0.984185 0.104547
-2.97901034 7.39199781 6.00548601 1 1 1 0.000978 0.000978 -0.999999
-1.58310544 11.91429901 11.49523258 0 0 0 0.000978 0.000978 0.999999
-1.24140954 6.10574293 11.59431458 0 0 0 -0.009930 0.991868 0.126880
3.08083367 6.12349129 11.60800076 0 0 0 0.000978 0.999999 0.000978
1.09880257 6.10574293 8.00294781 0 0 0 -0.095973 0.995313 0.011862
0.44178185 7.03339863 6.00515890 0 0 0 0.000978 0.000978 0.999999
0.84150916 6.12354755 13.74983597 0 0 0 0.000978 0.999999 0.000978
4.77416325 11.22535801 9.32751465 0 0 0 0.406019 0.913864 0.001289
5.69825077 4.36006021 7.77566242 0 0 0 0.048644 -0.998751 -0.011385
-3.20080256 9.56155396 5.93704891 0 0 0 0.000978 0.000978 0.999999
-1.03298020 8.73688507 10.82225227 0 0 0 0.000978 0.000978 -0.999999
1.27971268 4.36006021 6.48093700 0 0 0 0.011272 -0.999137 -0.039965
-0.28459150 6.88095856 7.82359123 0 0 0 -0.003843 -0.383066 0.923713
5.86395645 9.45931053 13.12092876 0 0 0 0.000978 0.000978 0.999999
0.30803084 12.50273609 9.30205250 0 0 0 0.262509 0.964929 0.001199
0.09027719 6.36757565 10.82745457 0 0 0 0.000978 0.000978 0.999999
3.26136446 9.76796818 10.75547504 0 0 0 0.000978 0.000978 0.999999
-1.13435817 7.01642323 10.59228420 0 0 0 0.001168 -0.220763 0.975327
5.91362000 7.63543224 4.72622204 0 0 0 0.999999 0.000978 0.000978
5.81361389 7.42697430 11.29985237 0 0 0 -0.999999 0.000978 0.000978
2.39755249 9.01874542 5.97234201 0 0 0 0.000978 0.000978 -0.999999
-5.21502113 10.27317142 6.47373152 0 0 0 0.381263 0.924466 0.001275
-3.80427051 6.10574293 5.73474264 0 0 0 0.048242 0.992890 -0.108825
2.72511530 11.84702587 5.69823694 0 0 0 0.262509 0.964929 0.001199
-4.52081299 11.30354881 7.28279638 0 0 0 -0.406019 0.913864 0.001289
0.01522593 8.72622871 7.29024076 0 0 0 0.999999 0.000978 0.000978
-2.85921001 10.82057858 13.65515041 0 0 0 0.001217 0.957524 0.288352
-3.59622645 7.44668198 10.81575680 0 0 0 0.000978 0.000978 0.999999
5.81361961 7.97921562 5.34945393 0 0 0 -0.999999 0.000978 0.000978
0.62095928 12.41784191 10.16022205 0 0 0 0.262509 0.964929 0.001199
4.18377113 4.28416872 3.94128227 0 0 0 0.000978 0.999999 0.000978
-1.21976733 6.88004541 10.56155777 0 0 0 0.001168 -0.220763 0.975327
1.40575290 10.08173180 6.35361767 0 0 0 0.000978 -0.999999 0.000978
-4.13043737 6.10574293 5.11036921 0 0 0 0.069628 0.991909 -0.106154
-0.37014246 6.12357807 8.00546646 0 0 0 0.000978 0.999999 0.000978
4.70293236 4.36006021 12.94153500 0 0 0 0.061000 -0.994849 0.080963
3.42988062 6.10574293 12.03331757 0 0 0 -0.047239 0.975069 0.216817
2.36281872 4.28416872 7.17382336 0 0 0 0.000978 0.999999 0.000978
-0.62936622 4.36006021 11.30321503 0 0 0 -0.013560 -0.998261 0.057371
-1.58262444 4.28416872 7.62106133 0 0 0 0.000978 0.999999 0.000978
-2.21733904 6.60699320 10.53609657 0 0 0 -0.999999 0.000978 0.000978
-0.08865309 4.36006021 3.92123842 0 0 0 0.018198 -0.996606 -0.080285
-3.75973845 4.36006021 11.20941067 0 0 0 -0.039478 -0.997619 0.056550
5.77266884 4.28416824 9.36596298 0 0 0 0.000978 0.999999 0.000978
5.61154842 4.28416920 2.75940704 0 0 0 0.000978 0.999999 0.000978
0.01289444 9.23925877 6.41795588 0 0 0 0.999999 0.000978 0.000978
2.00876546 6.12351799 4.08347750 0 0 0 0.000978 0.999999 0.000978
-0.01683369 7.94353199 4.13549376 0 0 0 -0.999999 0.000978 0.000978
3.16118693 10.08173180 11.75658321 0 0 0 0.000978 -0.999999 0.000978
-5.56758595 9.67191792 4.47617531 0 0 0 0.001100 0.990809 -0.135260
-4.99765778 9.28176880 10.79077530 0 0 0 0.000978 0.000978 -0.999999
